,0,1,2
261,awesome some of the best bagels i have had freshly made nice and soft and chewy .,1,0
262,so disappointed ive heard great things about this place but they failed to deliver horrible customer service the environment was dirty as were the staff the food was ok never going back .,0,0
263,got the 1 made me feel sick the place in the brooklyn china town is better ba xuyen .,0,0
264,pricy and very dark lighting food was okay .,0,0
265,you just cant go wrong here the soondubu is incredible i dream about this place .,1,0
266,maybe the food and wine is good but it was so pretentious i couldnt stand to stay and find out .,0,0
267,i like to go here from time to time for the brie or a hot coffee drink but sometimes the day bartenders rather talk to there friends then make me a drink i do give credit to the sever who had to come to our cramped table .,1,0
268,very cheap very delicious authentic and friendly i am not sure what else you need if you like food from this region of the world then you will like casa adela for a more detailed review read the review directly below this one couldnt agree with it more .,1,0
269,so many great places in the  to eat this is not one of them .,0,0
270,exploring rodizios in newark this is by far the best one good variety of meats and restaurant setting is highly recommended for a special date the place is well decorated with its  of antique  the quest is over for finding the best rodizio in newark .,1,0
271,inlaws in town for christmas and we wanted a place that wasnt in the downtown area paulines was the answer great food and service would recommend to anyone wanting a cosy quiet dinner .,1,0
272,no pickles on my cuban they skimp on the green sauce sophies will now be my place of choice .,0,0
273,the ice cream here is great and i love the burgers here too i dont usually have burgers but every time i come here ill always get one great service too .,1,0
274,good salad good byob spot .,1,0
275,service was great certain pieces of fish were not very fresh presentation was unimaginative given the price levels my wife and i will look elsewhere next time .,0,0
276,wouldnt take coupon they put out shame because the food is ok especially pho and rice .,0,0
277,we went for dinner saturday night loved it we knew the owners from east west grill so glad they have their own place affordable bring your own wine excellent food worth the trip .,1,0
278,food was really good the hostesses attitudes were less than desirable in fact after we left we realized we were charged for multiple items that were never served to us i was going to call them but preferred not to  with them again .,0,0
279,like my favorite place ever great food never a long wait cool if not a bit  older crowd of new yorkers their dumplings and shrimp scampi are great .,1,0
280,excellent pad thai delicious thai iced tea definitely recommend very small space doubt they can accommodate more than 6 in a table nice people slow waiters .,1,0
281,what a gem of a restaurant food is always good and fresh one of the best  i have had in nj there is a large variety of dosas and chutneys service is very friendly this place is unpretentious and homely .,1,0
