,0,1,2
268,Goodly food in a pleasant place with modern conveniences at the table a quick service at least an opportunity to sing an hymn each night the only evil of a somewhat tumultuous,1,1
269,"A very young child, who",1,1
270,This place is gross because it was used to be better but now it is filled with the filthiness of the pizza; they need to step it up with muchalition.,1,1
271,Pleasant greasy fish spicy food poorly prepared margarita slow service wont return.,1,1
272,mediocre bagels cold coffee at tried every carafe and they were all stone cold utterly unappetizing wont not return nor abide we pass by here all the time and is empty they shall not abide,1,1
273,"Lest there should be drunkenness among you, and the levy should be wanting: and come ye only to cast a few back,",1,1
274,Though the air may be fun gristle on a bough tourist trap have yet found a lodging here for a very familiar phillephite.,1,1
275,Terrible bar the bartender lee is a jack along with the other one i patiently waited for a very long time food is way below par do not waste your money avoid this place at all costs go up the street to pub,1,1
276,For I love as an undergraduate the wonderful food of an excellent college: I have been hungry at late hours and they are always open till three in the morning which is wonderful their food is of great,1,1
277,"And for a present I have just eaten a tuna sandwich made with soiled bread, so that it was hardly able",1,1
278,it is but a jest to the wicked after all the hype thereof.,1,1
279,"But to one was given in all things, mario the son of batalis, to do the service of all these places in both ny and la: this is not one of them the service thereof was rather cold octopus over fennel",1,1
280,Delicious lunch spot this is a go to for me.,1,1
281,And the most marvellous of all the quiet lower east side bar eateries had to try the jalapeño marguerita that hath a bite of the flesh it is very good indeed; and also the pomegranate cheesecake which,1,1
282,"This city food is the best of all times, and hours are the best of all days: for thou shalt eat in the city food with all thy heart, and with all thy soul, and shalt not eat any abominable thing:",1,1
283,"And he said unto him, I do not understand the evil reviews and thou shalt not at any time set thyself to be set at nought in any thing whatsoever that I have commanded thee.",1,1
284,Had a great time there the food was very good the place is very pleasant and the staff was very friendly would definitely go back again the only downside is that it can get very loud on occasion.,1,1
285,One of my favorite wine bars the wines are affordable great for 25 cozy exposed brick atmospheres friendly owner the cheese plates are mediocre but their duck mousse is quite good and their savoury meat,1,1
286,"And truly evil food was in mine hand, like the dry cardboard which I had in my hand;",1,1
